"wave"	"priority_score"	"subject_bucket"	"course_id"	"course_name"	"course_session_id"	"session_order"	"session_title"	"pdf_count"	"sample_pdf"	"current_question_count"	"target_total_questions"	"target_mcq"	"target_short_answer"	"target_long_answer"	"target_fill_in_blank"	"image_required"	"target_questions_with_images"	"image_root_path"	"chapter_json_output"	"qa_status"	"publish_status"
"WAVE_M1"	"101"	"MATH"	"149"	"CBSE Grade 7 Mathematics - Exam Prep"	"1993"	"19"	"Chapter 19: Three-Dimensional Shapes"	"1"	"19_three_dimensional_shapes.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"YES"	"11"	"/opt/robodynamics/session_materials/149/images"	"/opt/robodynamics/session_materials/149/qbank/chapter_1993.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"149"	"CBSE Grade 7 Mathematics - Exam Prep"	"1994"	"20"	"Chapter 20: Mensuration"	"1"	"20_mensuration.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"YES"	"11"	"/opt/robodynamics/session_materials/149/images"	"/opt/robodynamics/session_materials/149/qbank/chapter_1994.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"149"	"CBSE Grade 7 Mathematics - Exam Prep"	"1995"	"21"	"Chapter 21: Collection and Organisation of Data (Mean, Median and Mode)"	"1"	"21_collection_and_organisation_of_data.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"YES"	"11"	"/opt/robodynamics/session_materials/149/images"	"/opt/robodynamics/session_materials/149/qbank/chapter_1995.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"149"	"CBSE Grade 7 Mathematics - Exam Prep"	"1996"	"22"	"Chapter 22: Bar Graphs"	"1"	"22_bar_graphs.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"YES"	"11"	"/opt/robodynamics/session_materials/149/images"	"/opt/robodynamics/session_materials/149/qbank/chapter_1996.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"149"	"CBSE Grade 7 Mathematics - Exam Prep"	"1997"	"23"	"Chapter 23: Probability"	"1"	"23_probability.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/149/images"	"/opt/robodynamics/session_materials/149/qbank/chapter_1997.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2048"	"1"	"Chapter 1: Value Added Tax"	"1"	"chapter-1-value-added-tax.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2048.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2049"	"2"	"Chapter 2: Banking (Recurring Deposit Account)"	"1"	"chapter-2-banking-recurring-deposit-account.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2049.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2050"	"3"	"Chapter 3: Shares and Dividend"	"1"	"chapter-3-shares-and-dividend.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2050.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2051"	"4"	"Chapter 4: Linear Inequalities"	"1"	"chapter-4-linear-inequalities.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2051.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2052"	"5"	"Chapter 5: Quadratic Equations"	"1"	"chapter-5-quadratic-equations.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2052.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2053"	"6"	"Chapter 6: Solving (Simple) Problems (Based on Quadratic Equations)"	"1"	"chapter-6-solving-simple-problems-based-on-quadratic-equations.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2053.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2054"	"7"	"Chapter 7: Ratio and Proportion (Including Properties and Uses)"	"1"	"chapter-7-ratio-and-proportion.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2054.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2055"	"8"	"Chapter 8: Remainder and Factor Theorems"	"1"	"chapter-8-remainder-and-factor-theorems.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2055.json"	"PENDING"	"PENDING"
